zip,yr_id,name,households
92126,2022,"$15,000 to $29,999",1171
92126,2022,"$30,000 to $44,999",1599
92126,2022,"$45,000 to $59,999",2147
92126,2022,"$60,000 to $74,999",1908
92126,2022,"$75,000 to $99,999",3139
92126,2022,"$100,000 to $124,999",2928
92126,2022,"$125,000 to $149,999",2539
92126,2022,"$150,000 to $199,999",3995
92126,2022,"$200,000 or more",5027
92127,2020,"Less than $15,000",277
92127,2020,"$15,000 to $29,999",512
92127,2020,"$30,000 to $44,999",611
92127,2020,"$45,000 to $59,999",533
92127,2020,"$60,000 to $74,999",481
92127,2020,"$75,000 to $99,999",953
92127,2020,"$100,000 to $124,999",1597
92127,2020,"$125,000 to $149,999",1437
92127,2020,"$150,000 to $199,999",2188
92127,2020,"$200,000 or more",7562
92127,2021,"Less than $15,000",258
92127,2021,"$15,000 to $29,999",814
92127,2021,"$30,000 to $44,999",661
92127,2021,"$45,000 to $59,999",519
92127,2021,"$60,000 to $74,999",830
92127,2021,"$75,000 to $99,999",921
92127,2021,"$100,000 to $124,999",1095
92127,2021,"$125,000 to $149,999",1600
92127,2021,"$150,000 to $199,999",2262
92127,2021,"$200,000 or more",7098
92127,2022,"Less than $15,000",151
92127,2022,"$15,000 to $29,999",844
92127,2022,"$30,000 to $44,999",736
92127,2022,"$45,000 to $59,999",626
92127,2022,"$60,000 to $74,999",809
92127,2022,"$75,000 to $99,999",900
92127,2022,"$100,000 to $124,999",1038
92127,2022,"$125,000 to $149,999",1541
92127,2022,"$150,000 to $199,999",2319
92127,2022,"$200,000 or more",7315
92128,2020,"Less than $15,000",776
92128,2020,"$15,000 to $29,999",832
92128,2020,"$30,000 to $44,999",799
92128,2020,"$45,000 to $59,999",1371
92128,2020,"$60,000 to $74,999",1372
92128,2020,"$75,000 to $99,999",2915
92128,2020,"$100,000 to $124,999",2490
92128,2020,"$125,000 to $149,999",2168
92128,2020,"$150,000 to $199,999",3195
92128,2020,"$200,000 or more",4835
92128,2021,"Less than $15,000",807
92128,2021,"$15,000 to $29,999",976
92128,2021,"$30,000 to $44,999",837
92128,2021,"$45,000 to $59,999",1127
92128,2021,"$60,000 to $74,999",1437
92128,2021,"$75,000 to $99,999",2673
92128,2021,"$100,000 to $124,999",2561
92128,2021,"$125,000 to $149,999",2038
92128,2021,"$150,000 to $199,999",3083
92128,2021,"$200,000 or more",4905
92128,2022,"Less than $15,000",550
92128,2022,"$15,000 to $29,999",1003
92128,2022,"$30,000 to $44,999",916
92128,2022,"$45,000 to $59,999",1333
92128,2022,"$60,000 to $74,999",1388
92128,2022,"$75,000 to $99,999",2631
92128,2022,"$100,000 to $124,999",2416
92128,2022,"$125,000 to $149,999",1986
92128,2022,"$150,000 to $199,999",3180
92128,2022,"$200,000 or more",5053
92129,2020,"Less than $15,000",682
92129,2020,"$15,000 to $29,999",688
92129,2020,"$30,000 to $44,999",500
92129,2020,"$45,000 to $59,999",847
92129,2020,"$60,000 to $74,999",734
92129,2020,"$75,000 to $99,999",1673
92129,2020,"$100,000 to $124,999",1778
92129,2020,"$125,000 to $149,999",1462
92129,2020,"$150,000 to $199,999",2819
92129,2020,"$200,000 or more",6430
92129,2021,"Less than $15,000",778
92129,2021,"$15,000 to $29,999",700
92129,2021,"$30,000 to $44,999",606
92129,2021,"$45,000 to $59,999",861
92129,2021,"$60,000 to $74,999",912
92129,2021,"$75,000 to $99,999",1679
92129,2021,"$100,000 to $124,999",1815
92129,2021,"$125,000 to $149,999",1383
92129,2021,"$150,000 to $199,999",2846
92129,2021,"$200,000 or more",6033
92129,2022,"Less than $15,000",553
92129,2022,"$15,000 to $29,999",732
92129,2022,"$30,000 to $44,999",686
92129,2022,"$45,000 to $59,999",1088
92129,2022,"$60,000 to $74,999",914
92129,2022,"$75,000 to $99,999",1700
92129,2022,"$100,000 to $124,999",1724
92129,2022,"$125,000 to $149,999",1343
92129,2022,"$150,000 to $199,999",2960
92129,2022,"$200,000 or more",6206
92130,2020,"Less than $15,000",838
92130,2020,"$15,000 to $29,999",555
92130,2020,"$30,000 to $44,999",570
92130,2020,"$45,000 to $59,999",643
92130,2020,"$60,000 to $74,999",671
92130,2020,"$75,000 to $99,999",1487
92130,2020,"$100,000 to $124,999",1481
92130,2020,"$125,000 to $149,999",1966
92130,2020,"$150,000 to $199,999",2530
92130,2020,"$200,000 or more",10976
92130,2021,"Less than $15,000",966
92130,2021,"$15,000 to $29,999",511
92130,2021,"$30,000 to $44,999",623
92130,2021,"$45,000 to $59,999",769
92130,2021,"$60,000 to $74,999",547
92130,2021,"$75,000 to $99,999",1272
92130,2021,"$100,000 to $124,999",1738
92130,2021,"$125,000 to $149,999",1658
92130,2021,"$150,000 to $199,999",3197
92130,2021,"$200,000 or more",10419
92130,2022,"Less than $15,000",713
92130,2022,"$15,000 to $29,999",530
92130,2022,"$30,000 to $44,999",681
92130,2022,"$45,000 to $59,999",922
92130,2022,"$60,000 to $74,999",534
92130,2022,"$75,000 to $99,999",1264
92130,2022,"$100,000 to $124,999",1632
92130,2022,"$125,000 to $149,999",1587
92130,2022,"$150,000 to $199,999",3288
92130,2022,"$200,000 or more",10799
92131,2020,"Less than $15,000",259
92131,2020,"$15,000 to $29,999",275
92131,2020,"$30,000 to $44,999",377
92131,2020,"$45,000 to $59,999",516
92131,2020,"$60,000 to $74,999",547
92131,2020,"$75,000 to $99,999",1263
92131,2020,"$100,000 to $124,999",946
92131,2020,"$125,000 to $149,999",1387
92131,2020,"$150,000 to $199,999",1593
92131,2020,"$200,000 or more",5403
92131,2021,"Less than $15,000",282
92131,2021,"$15,000 to $29,999",310
92131,2021,"$30,000 to $44,999",400
92131,2021,"$45,000 to $59,999",352
92131,2021,"$60,000 to $74,999",522
92131,2021,"$75,000 to $99,999",1103
92131,2021,"$100,000 to $124,999",1243
92131,2021,"$125,000 to $149,999",1120
92131,2021,"$150,000 to $199,999",1711
92131,2021,"$200,000 or more",5352
92131,2022,"Less than $15,000",181
92131,2022,"$15,000 to $29,999",322
92131,2022,"$30,000 to $44,999",452
92131,2022,"$45,000 to $59,999",463
92131,2022,"$60,000 to $74,999",516
92131,2022,"$75,000 to $99,999",1133
92131,2022,"$100,000 to $124,999",1177
92131,2022,"$125,000 to $149,999",1106
92131,2022,"$150,000 to $199,999",1790
92131,2022,"$200,000 or more",5524
92134,2020,"Less than $15,000",0
92134,2020,"$15,000 to $29,999",0
92134,2020,"$30,000 to $44,999",0
92134,2020,"$45,000 to $59,999",0
92134,2020,"$60,000 to $74,999",0
92134,2020,"$75,000 to $99,999",0
92134,2020,"$100,000 to $124,999",0
92134,2020,"$125,000 to $149,999",0
92134,2020,"$150,000 to $199,999",0
92134,2020,"$200,000 or more",0
92134,2021,"Less than $15,000",0
92134,2021,"$15,000 to $29,999",0
92134,2021,"$30,000 to $44,999",0
92134,2021,"$45,000 to $59,999",0
92134,2021,"$60,000 to $74,999",0
92134,2021,"$75,000 to $99,999",0
92134,2021,"$100,000 to $124,999",0
92134,2021,"$125,000 to $149,999",0
92134,2021,"$150,000 to $199,999",0
92134,2021,"$200,000 or more",0
92134,2022,"Less than $15,000",0
92134,2022,"$15,000 to $29,999",0
92134,2022,"$30,000 to $44,999",0
92134,2022,"$45,000 to $59,999",0
92134,2022,"$60,000 to $74,999",0
92134,2022,"$75,000 to $99,999",0
92134,2022,"$100,000 to $124,999",0
92134,2022,"$125,000 to $149,999",0
92134,2022,"$150,000 to $199,999",0
92134,2022,"$200,000 or more",0
92135,2020,"Less than $15,000",0
92135,2020,"$15,000 to $29,999",6
92135,2020,"$30,000 to $44,999",4
92135,2020,"$45,000 to $59,999",0
92135,2020,"$60,000 to $74,999",0
92135,2020,"$75,000 to $99,999",0
92135,2020,"$100,000 to $124,999",0
92135,2020,"$125,000 to $149,999",20
92135,2020,"$150,000 to $199,999",20
92135,2020,"$200,000 or more",4
92135,2021,"Less than $15,000",0
92135,2021,"$15,000 to $29,999",10
92135,2021,"$30,000 to $44,999",0
92135,2021,"$45,000 to $59,999",0
92135,2021,"$60,000 to $74,999",0
92135,2021,"$75,000 to $99,999",0
92135,2021,"$100,000 to $124,999",0
92135,2021,"$125,000 to $149,999",22
92135,2021,"$150,000 to $199,999",15
92135,2021,"$200,000 or more",7
92135,2022,"Less than $15,000",0
92135,2022,"$15,000 to $29,999",10
92135,2022,"$30,000 to $44,999",0
92135,2022,"$45,000 to $59,999",0
92135,2022,"$60,000 to $74,999",0
92135,2022,"$75,000 to $99,999",0
92135,2022,"$100,000 to $124,999",0
92135,2022,"$125,000 to $149,999",21
92135,2022,"$150,000 to $199,999",16
92135,2022,"$200,000 or more",7
92136,2020,"Less than $15,000",0
92136,2020,"$15,000 to $29,999",0
92136,2020,"$30,000 to $44,999",0
92136,2020,"$45,000 to $59,999",0
92136,2020,"$60,000 to $74,999",0
92136,2020,"$75,000 to $99,999",0
92136,2020,"$100,000 to $124,999",0
92136,2020,"$125,000 to $149,999",0
92136,2020,"$150,000 to $199,999",0
92136,2020,"$200,000 or more",0
92136,2021,"Less than $15,000",0
92136,2021,"$15,000 to $29,999",0
92136,2021,"$30,000 to $44,999",0
92136,2021,"$45,000 to $59,999",0
92136,2021,"$60,000 to $74,999",0
92136,2021,"$75,000 to $99,999",0
92136,2021,"$100,000 to $124,999",0
92136,2021,"$125,000 to $149,999",0
92136,2021,"$150,000 to $199,999",0
92136,2021,"$200,000 or more",0
92136,2022,"Less than $15,000",0
92136,2022,"$15,000 to $29,999",0
92136,2022,"$30,000 to $44,999",0
92136,2022,"$45,000 to $59,999",0
92136,2022,"$60,000 to $74,999",0
92136,2022,"$75,000 to $99,999",0
92136,2022,"$100,000 to $124,999",0
92136,2022,"$125,000 to $149,999",0
92136,2022,"$150,000 to $199,999",0
92136,2022,"$200,000 or more",0
92139,2020,"Less than $15,000",411
92139,2020,"$15,000 to $29,999",914
92139,2020,"$30,000 to $44,999",933
92139,2020,"$45,000 to $59,999",906
92139,2020,"$60,000 to $74,999",1205
92139,2020,"$75,000 to $99,999",1571
92139,2020,"$100,000 to $124,999",1487
92139,2020,"$125,000 to $149,999",977
92139,2020,"$150,000 to $199,999",872
92139,2020,"$200,000 or more",797
92139,2021,"Less than $15,000",399
92139,2021,"$15,000 to $29,999",1001
92139,2021,"$30,000 to $44,999",1004
92139,2021,"$45,000 to $59,999",632
92139,2021,"$60,000 to $74,999",1210
92139,2021,"$75,000 to $99,999",1603
92139,2021,"$100,000 to $124,999",1454
92139,2021,"$125,000 to $149,999",968
92139,2021,"$150,000 to $199,999",889
92139,2021,"$200,000 or more",784
92139,2022,"Less than $15,000",303
92139,2022,"$15,000 to $29,999",1011
92139,2022,"$30,000 to $44,999",1095
92139,2022,"$45,000 to $59,999",749
92139,2022,"$60,000 to $74,999",1186
92139,2022,"$75,000 to $99,999",1580
92139,2022,"$100,000 to $124,999",1386
92139,2022,"$125,000 to $149,999",937
92139,2022,"$150,000 to $199,999",916
92139,2022,"$200,000 or more",797
92140,2020,"Less than $15,000",0
92140,2020,"$15,000 to $29,999",0
92140,2020,"$30,000 to $44,999",0
92140,2020,"$45,000 to $59,999",0
92140,2020,"$60,000 to $74,999",0
92140,2020,"$75,000 to $99,999",0
92140,2020,"$100,000 to $124,999",0
92140,2020,"$125,000 to $149,999",0
92140,2020,"$150,000 to $199,999",0
92140,2020,"$200,000 or more",0
92140,2021,"Less than $15,000",0
92140,2021,"$15,000 to $29,999",0
92140,2021,"$30,000 to $44,999",0
92140,2021,"$45,000 to $59,999",0
92140,2021,"$60,000 to $74,999",0
92140,2021,"$75,000 to $99,999",0
92140,2021,"$100,000 to $124,999",0
92140,2021,"$125,000 to $149,999",0
92140,2021,"$150,000 to $199,999",0
92140,2021,"$200,000 or more",0
92140,2022,"Less than $15,000",0
92140,2022,"$15,000 to $29,999",0
92140,2022,"$30,000 to $44,999",0
92140,2022,"$45,000 to $59,999",0
92140,2022,"$60,000 to $74,999",0
92140,2022,"$75,000 to $99,999",0
92140,2022,"$100,000 to $124,999",0
92140,2022,"$125,000 to $149,999",0
92140,2022,"$150,000 to $199,999",0
92140,2022,"$200,000 or more",0
92145,2020,"Less than $15,000",0
92145,2020,"$15,000 to $29,999",3
92145,2020,"$30,000 to $44,999",25
92145,2020,"$45,000 to $59,999",3
92145,2020,"$60,000 to $74,999",19
92145,2020,"$75,000 to $99,999",37
92145,2020,"$100,000 to $124,999",44
92145,2020,"$125,000 to $149,999",32
92145,2020,"$150,000 to $199,999",41
92145,2020,"$200,000 or more",33
92145,2021,"Less than $15,000",0
92145,2021,"$15,000 to $29,999",16
92145,2021,"$30,000 to $44,999",41
92145,2021,"$45,000 to $59,999",6
92145,2021,"$60,000 to $74,999",21
92145,2021,"$75,000 to $99,999",24
92145,2021,"$100,000 to $124,999",91
92145,2021,"$125,000 to $149,999",23
92145,2021,"$150,000 to $199,999",43
92145,2021,"$200,000 or more",86
92145,2022,"Less than $15,000",0
92145,2022,"$15,000 to $29,999",19
92145,2022,"$30,000 to $44,999",51
92145,2022,"$45,000 to $59,999",8
92145,2022,"$60,000 to $74,999",24
92145,2022,"$75,000 to $99,999",27
92145,2022,"$100,000 to $124,999",97
92145,2022,"$125,000 to $149,999",27
92145,2022,"$150,000 to $199,999",49
92145,2022,"$200,000 or more",101
92154,2020,"Less than $15,000",1514
92154,2020,"$15,000 to $29,999",2017
92154,2020,"$30,000 to $44,999",2549
92154,2020,"$45,000 to $59,999",2123
92154,2020,"$60,000 to $74,999",2358
92154,2020,"$75,000 to $99,999",3344
92154,2020,"$100,000 to $124,999",2538
92154,2020,"$125,000 to $149,999",2129
92154,2020,"$150,000 to $199,999",2153
92154,2020,"$200,000 or more",1446
92154,2021,"Less than $15,000",1732
92154,2021,"$15,000 to $29,999",1830
92154,2021,"$30,000 to $44,999",2304
92154,2021,"$45,000 to $59,999",2248
92154,2021,"$60,000 to $74,999",2305
92154,2021,"$75,000 to $99,999",3503
92154,2021,"$100,000 to $124,999",2246
92154,2021,"$125,000 to $149,999",1938
92154,2021,"$150,000 to $199,999",2321
92154,2021,"$200,000 or more",1501
92154,2022,"Less than $15,000",1302
92154,2022,"$15,000 to $29,999",1892
92154,2022,"$30,000 to $44,999",2510
92154,2022,"$45,000 to $59,999",2626
92154,2022,"$60,000 to $74,999",2287
92154,2022,"$75,000 to $99,999",3466
92154,2022,"$100,000 to $124,999",2150
92154,2022,"$125,000 to $149,999",1867
92154,2022,"$150,000 to $199,999",2399
92154,2022,"$200,000 or more",1537
92155,2020,"Less than $15,000",0
92155,2020,"$15,000 to $29,999",0
92155,2020,"$30,000 to $44,999",1
92155,2020,"$45,000 to $59,999",2
92155,2020,"$60,000 to $74,999",2
92155,2020,"$75,000 to $99,999",6
92155,2020,"$100,000 to $124,999",1
92155,2020,"$125,000 to $149,999",1
92155,2020,"$150,000 to $199,999",2
92155,2020,"$200,000 or more",4
92155,2021,"Less than $15,000",1
92155,2021,"$15,000 to $29,999",1
92155,2021,"$30,000 to $44,999",2
92155,2021,"$45,000 to $59,999",0
92155,2021,"$60,000 to $74,999",3
92155,2021,"$75,000 to $99,999",3
92155,2021,"$100,000 to $124,999",4
92155,2021,"$125,000 to $149,999",1
92155,2021,"$150,000 to $199,999",2
92155,2021,"$200,000 or more",4
92155,2022,"Less than $15,000",0
92155,2022,"$15,000 to $29,999",1
92155,2022,"$30,000 to $44,999",2
92155,2022,"$45,000 to $59,999",1
92155,2022,"$60,000 to $74,999",3
92155,2022,"$75,000 to $99,999",3
92155,2022,"$100,000 to $124,999",4
92155,2022,"$125,000 to $149,999",1
92155,2022,"$150,000 to $199,999",2
92155,2022,"$200,000 or more",4
92161,2020,"Less than $15,000",0
92161,2020,"$15,000 to $29,999",0
92161,2020,"$30,000 to $44,999",0
92161,2020,"$45,000 to $59,999",0
92161,2020,"$60,000 to $74,999",0
92161,2020,"$75,000 to $99,999",0
92161,2020,"$100,000 to $124,999",0
92161,2020,"$125,000 to $149,999",0
92161,2020,"$150,000 to $199,999",0
92161,2020,"$200,000 or more",0
92161,2021,"Less than $15,000",0
92161,2021,"$15,000 to $29,999",0
92161,2021,"$30,000 to $44,999",0
92161,2021,"$45,000 to $59,999",0
92161,2021,"$60,000 to $74,999",0
92161,2021,"$75,000 to $99,999",0
92161,2021,"$100,000 to $124,999",0
92161,2021,"$125,000 to $149,999",0
92161,2021,"$150,000 to $199,999",0
92161,2021,"$200,000 or more",0
92161,2022,"Less than $15,000",0
92161,2022,"$15,000 to $29,999",0
92161,2022,"$30,000 to $44,999",0
92161,2022,"$45,000 to $59,999",0
92161,2022,"$60,000 to $74,999",0
92161,2022,"$75,000 to $99,999",0
92161,2022,"$100,000 to $124,999",0
92161,2022,"$125,000 to $149,999",0
92161,2022,"$150,000 to $199,999",0
92161,2022,"$200,000 or more",0
92173,2020,"Less than $15,000",1326
92173,2020,"$15,000 to $29,999",1029
92173,2020,"$30,000 to $44,999",848
92173,2020,"$45,000 to $59,999",887
92173,2020,"$60,000 to $74,999",649
92173,2020,"$75,000 to $99,999",1013
92173,2020,"$100,000 to $124,999",518
92173,2020,"$125,000 to $149,999",520
92173,2020,"$150,000 to $199,999",525
92173,2020,"$200,000 or more",386
92173,2021,"Less than $15,000",1450
92173,2021,"$15,000 to $29,999",919
92173,2021,"$30,000 to $44,999",792
92173,2021,"$45,000 to $59,999",808
92173,2021,"$60,000 to $74,999",922
92173,2021,"$75,000 to $99,999",855
92173,2021,"$100,000 to $124,999",530
92173,2021,"$125,000 to $149,999",476
92173,2021,"$150,000 to $199,999",571
92173,2021,"$200,000 or more",415
92173,2022,"Less than $15,000",1133
92173,2022,"$15,000 to $29,999",980
92173,2022,"$30,000 to $44,999",883
92173,2022,"$45,000 to $59,999",944
92173,2022,"$60,000 to $74,999",931
92173,2022,"$75,000 to $99,999",849
92173,2022,"$100,000 to $124,999",513
92173,2022,"$125,000 to $149,999",469
92173,2022,"$150,000 to $199,999",605
92173,2022,"$200,000 or more",436
92182,2020,"Less than $15,000",0
92182,2020,"$15,000 to $29,999",0
92182,2020,"$30,000 to $44,999",0
92182,2020,"$45,000 to $59,999",0
92182,2020,"$60,000 to $74,999",0
92182,2020,"$75,000 to $99,999",0
92182,2020,"$100,000 to $124,999",0
92182,2020,"$125,000 to $149,999",0
92182,2020,"$150,000 to $199,999",0
92182,2020,"$200,000 or more",0
92182,2021,"Less than $15,000",0
92182,2021,"$15,000 to $29,999",0
92182,2021,"$30,000 to $44,999",0
92182,2021,"$45,000 to $59,999",0
92182,2021,"$60,000 to $74,999",0
92182,2021,"$75,000 to $99,999",0
92182,2021,"$100,000 to $124,999",0
92182,2021,"$125,000 to $149,999",0
92182,2021,"$150,000 to $199,999",0
92182,2021,"$200,000 or more",0
92182,2022,"Less than $15,000",0
92182,2022,"$15,000 to $29,999",0
92182,2022,"$30,000 to $44,999",0
92182,2022,"$45,000 to $59,999",0
92182,2022,"$60,000 to $74,999",0
92182,2022,"$75,000 to $99,999",0
92182,2022,"$100,000 to $124,999",0
92182,2022,"$125,000 to $149,999",0
92182,2022,"$150,000 to $199,999",0
92182,2022,"$200,000 or more",0
92259,2020,"Less than $15,000",0
92259,2020,"$15,000 to $29,999",0
92259,2020,"$30,000 to $44,999",0
92259,2020,"$45,000 to $59,999",0
92259,2020,"$60,000 to $74,999",0
92259,2020,"$75,000 to $99,999",0
92259,2020,"$100,000 to $124,999",0
92259,2020,"$125,000 to $149,999",0
92259,2020,"$150,000 to $199,999",0
92259,2020,"$200,000 or more",0
92259,2021,"Less than $15,000",0
92259,2021,"$15,000 to $29,999",0
92259,2021,"$30,000 to $44,999",0
92259,2021,"$45,000 to $59,999",0
92259,2021,"$60,000 to $74,999",0
92259,2021,"$75,000 to $99,999",0
92259,2021,"$100,000 to $124,999",0
92259,2021,"$125,000 to $149,999",0
92259,2021,"$150,000 to $199,999",0
92259,2021,"$200,000 or more",0
92259,2022,"Less than $15,000",0
92259,2022,"$15,000 to $29,999",0
92259,2022,"$30,000 to $44,999",0
92259,2022,"$45,000 to $59,999",0
92259,2022,"$60,000 to $74,999",0
92259,2022,"$75,000 to $99,999",0
92259,2022,"$100,000 to $124,999",0
92259,2022,"$125,000 to $149,999",0
92259,2022,"$150,000 to $199,999",0
92259,2022,"$200,000 or more",0
92536,2020,"Less than $15,000",11
92536,2020,"$15,000 to $29,999",47
92536,2020,"$30,000 to $44,999",27
92536,2020,"$45,000 to $59,999",5
92536,2020,"$60,000 to $74,999",9
92536,2020,"$75,000 to $99,999",21
92536,2020,"$100,000 to $124,999",10
92536,2020,"$125,000 to $149,999",9
92536,2020,"$150,000 to $199,999",0
92536,2020,"$200,000 or more",17
92536,2021,"Less than $15,000",11
92536,2021,"$15,000 to $29,999",45
92536,2021,"$30,000 to $44,999",33
92536,2021,"$45,000 to $59,999",13
92536,2021,"$60,000 to $74,999",9
92536,2021,"$75,000 to $99,999",15
92536,2021,"$100,000 to $124,999",10
92536,2021,"$125,000 to $149,999",8
92536,2021,"$150,000 to $199,999",1
92536,2021,"$200,000 or more",11
92536,2022,"Less than $15,000",10
92536,2022,"$15,000 to $29,999",45
92536,2022,"$30,000 to $44,999",33
92536,2022,"$45,000 to $59,999",14
92536,2022,"$60,000 to $74,999",9
92536,2022,"$75,000 to $99,999",15
92536,2022,"$100,000 to $124,999",11
92536,2022,"$125,000 to $149,999",8
92536,2022,"$150,000 to $199,999",1
92536,2022,"$200,000 or more",11
92672,2020,"Less than $15,000",28
92672,2020,"$15,000 to $29,999",112
92672,2020,"$30,000 to $44,999",180
92672,2020,"$45,000 to $59,999",144
92672,2020,"$60,000 to $74,999",112
92672,2020,"$75,000 to $99,999",168
92672,2020,"$100,000 to $124,999",72
92672,2020,"$125,000 to $149,999",55
92672,2020,"$150,000 to $199,999",17
92672,2020,"$200,000 or more",3
92672,2021,"Less than $15,000",57
92672,2021,"$15,000 to $29,999",127
92672,2021,"$30,000 to $44,999",147
92672,2021,"$45,000 to $59,999",125
92672,2021,"$60,000 to $74,999",121
92672,2021,"$75,000 to $99,999",155
92672,2021,"$100,000 to $124,999",71
92672,2021,"$125,000 to $149,999",68
92672,2021,"$150,000 to $199,999",28
92672,2021,"$200,000 or more",8
92672,2022,"Less than $15,000",43
92672,2022,"$15,000 to $29,999",129
92672,2022,"$30,000 to $44,999",158
92672,2022,"$45,000 to $59,999",144
92672,2022,"$60,000 to $74,999",117
92672,2022,"$75,000 to $99,999",151
92672,2022,"$100,000 to $124,999",66
92672,2022,"$125,000 to $149,999",65
92672,2022,"$150,000 to $199,999",30
92672,2022,"$200,000 or more",7
